"Samples per sec. = 2057.14286/1"
""
""
.1351, 5.0687E+00,-1.2279E-03,09-24-15,17:51:49
.1361, 5.0749E+00, 0.0000E+00,09-24-15,17:51:49
.1371, 4.7532E+00, 0.0000E+00,09-24-15,17:51:49
.1381, 4.9779E+00, 1.2279E-03,09-24-15,17:51:49
.1390, 5.0000E+00, 1.2279E-03,09-24-15,17:51:49
.1400, 4.9410E+00, 0.0000E+00,09-24-15,17:51:49
.1410, 4.9742E+00, 0.0000E+00,09-24-15,17:51:49
.1419, 4.9153E+00, 0.0000E+00,09-24-15,17:51:49
.1429, 4.9312E+00, 0.0000E+00,09-24-15,17:51:49
.1439, 4.9386E+00, 0.0000E+00,09-24-15,17:51:49
.1449, 4.8305E+00, 0.0000E+00,09-24-15,17:51:49
.1458, 4.9116E+00, 0.0000E+00,09-24-15,17:51:49
.1468, 4.9754E+00, 1.2279E-03,09-24-15,17:51:49
.1478, 4.9509E+00, 0.0000E+00,09-24-15,17:51:49
.1487, 4.9681E+00, 1.2279E-03,09-24-15,17:51:49
.1497, 5.0049E+00, 0.0000E+00,09-24-15,17:51:49
.1507, 4.9288E+00, 0.0000E+00,09-24-15,17:51:49
.1517, 4.9803E+00, 1.2279E-03,09-24-15,17:51:49
.1526, 5.0172E+00, 1.2279E-03,09-24-15,17:51:49
.1536, 4.8207E+00, 0.0000E+00,09-24-15,17:51:49
.1546, 4.9803E+00, 0.0000E+00,09-24-15,17:51:49
.1556, 4.9754E+00, 0.0000E+00,09-24-15,17:51:49
.1565, 4.9472E+00, 1.2279E-03,09-24-15,17:51:49
.1575, 4.9705E+00, 0.0000E+00,09-24-15,17:51:49
.1585, 4.7986E+00, 1.2279E-03,09-24-15,17:51:49
.1594, 4.9275E+00, 0.0000E+00,09-24-15,17:51:49
.1604, 5.0147E+00, 0.0000E+00,09-24-15,17:51:49
.1614, 4.7716E+00, 0.0000E+00,09-24-15,17:51:49
.1624, 4.9091E+00, 0.0000E+00,09-24-15,17:51:49
.1633, 4.9988E+00, 0.0000E+00,09-24-15,17:51:49
.1643, 4.9644E+00, 0.0000E+00,09-24-15,17:51:49
.1653, 4.9619E+00, 2.4558E-03,09-24-15,17:51:49
.1663, 4.9889E+00, 2.4558E-03,09-24-15,17:51:49
.1672, 4.9189E+00, 0.0000E+00,09-24-15,17:51:49
.1682, 5.0270E+00, 2.4558E-03,09-24-15,17:51:49
.1692, 5.0086E+00, 0.0000E+00,09-24-15,17:51:49
.1701, 4.7593E+00, 0.0000E+00,09-24-15,17:51:49
.1711, 4.9889E+00, 0.0000E+00,09-24-15,17:51:49
.1721, 4.9681E+00, 0.0000E+00,09-24-15,17:51:49
.1731, 4.9435E+00,-1.2279E-03,09-24-15,17:51:49
.1740, 4.9754E+00, 1.2279E-03,09-24-15,17:51:49
.1750, 4.9693E+00, 0.0000E+00,09-24-15,17:51:49
.1760, 4.9300E+00, 0.0000E+00,09-24-15,17:51:49
.1769, 4.9975E+00, 0.0000E+00,09-24-15,17:51:49
.1779, 4.9054E+00, 0.0000E+00,09-24-15,17:51:49
.1789, 4.9754E+00, 0.0000E+00,09-24-15,17:51:49
.1799, 5.0024E+00, 0.0000E+00,09-24-15,17:51:49
.1808, 4.9533E+00, 0.0000E+00,09-24-15,17:51:49
.1818, 4.9656E+00, 0.0000E+00,09-24-15,17:51:49
.1828, 4.9865E+00,-1.2279E-03,09-24-15,17:51:49
.1838, 4.9460E+00, 0.0000E+00,09-24-15,17:51:49
.1847, 4.9545E+00, 0.0000E+00,09-24-15,17:51:49
.1857, 5.0147E+00, 1.2279E-03,09-24-15,17:51:49
.1867, 4.7409E+00, 1.2279E-03,09-24-15,17:51:49
.1876, 4.9975E+00, 0.0000E+00,09-24-15,17:51:49
.1886, 4.9656E+00, 2.4558E-03,09-24-15,17:51:49
.1896, 4.9312E+00, 1.2279E-03,09-24-15,17:51:49
.1906, 4.9840E+00, 0.0000E+00,09-24-15,17:51:49
.1915, 4.9828E+00, 0.0000E+00,09-24-15,17:51:49
.1925, 4.9472E+00, 0.0000E+00,09-24-15,17:51:49
.1935, 4.9816E+00, 2.4558E-03,09-24-15,17:51:49
.1944, 4.9116E+00, 0.0000E+00,09-24-15,17:51:49
.1954, 4.8772E+00,-1.2279E-03,09-24-15,17:51:49
.1964, 4.9889E+00, 0.0000E+00,09-24-15,17:51:49
.1974, 4.9435E+00, 0.0000E+00,09-24-15,17:51:49
.1983, 4.9582E+00, 2.4558E-03,09-24-15,17:51:49
.1993, 5.0000E+00, 1.2279E-03,09-24-15,17:51:49
.2003, 4.9140E+00, 1.2279E-03,09-24-15,17:51:49
.2012, 4.9607E+00, 0.0000E+00,09-24-15,17:51:49
.2022, 4.9988E+00, 0.0000E+00,09-24-15,17:51:49
.2032, 4.8330E+00, 0.0000E+00,09-24-15,17:51:49
.2042, 4.9951E+00, 0.0000E+00,09-24-15,17:51:49
.2051, 4.9521E+00, 0.0000E+00,09-24-15,17:51:49
.2061, 4.9263E+00, 0.0000E+00,09-24-15,17:51:49
.2071, 4.9705E+00, 0.0000E+00,09-24-15,17:51:49
.2081, 4.9017E+00, 0.0000E+00,09-24-15,17:51:49
.2090, 4.9275E+00, 0.0000E+00,09-24-15,17:51:49
.2100, 4.9914E+00, 0.0000E+00,09-24-15,17:51:49
.2110, 4.9017E+00, 0.0000E+00,09-24-15,17:51:49
.2119, 4.9116E+00, 0.0000E+00,09-24-15,17:51:49
.2129, 4.9889E+00, 0.0000E+00,09-24-15,17:51:49
.2139, 4.9472E+00, 0.0000E+00,09-24-15,17:51:49
.2149, 4.9668E+00, 1.2279E-03,09-24-15,17:51:49
.2158, 4.9865E+00, 0.0000E+00,09-24-15,17:51:49
.2168, 4.8895E+00, 0.0000E+00,09-24-15,17:51:49
.2178, 4.9902E+00, 0.0000E+00,09-24-15,17:51:49
.2188, 4.9877E+00, 0.0000E+00,09-24-15,17:51:49
.2197, 4.7348E+00, 0.0000E+00,09-24-15,17:51:49
.2207, 4.9902E+00, 2.4558E-03,09-24-15,17:51:49
.2217, 4.9484E+00, 0.0000E+00,09-24-15,17:51:49
.2226, 4.9288E+00, 0.0000E+00,09-24-15,17:51:49
.2236, 4.9889E+00, 0.0000E+00,09-24-15,17:51:49
.2246, 4.9681E+00, 0.0000E+00,09-24-15,17:51:49
.2256, 4.9386E+00, 0.0000E+00,09-24-15,17:51:49
.2265, 4.9767E+00, 2.4558E-03,09-24-15,17:51:49
.2275, 4.9644E+00, 2.4558E-03,09-24-15,17:51:49
.2285, 4.9951E+00, 0.0000E+00,09-24-15,17:51:49
.2294, 4.9644E+00, 0.0000E+00,09-24-15,17:51:49
.2304, 4.9423E+00, 0.0000E+00,09-24-15,17:51:49
.2314, 4.9631E+00, 0.0000E+00,09-24-15,17:51:49
.2324, 5.0049E+00, 0.0000E+00,09-24-15,17:51:49
.2333, 4.8244E+00, 0.0000E+00,09-24-15,17:51:49
.2343, 4.9693E+00, 0.0000E+00,09-24-15,17:51:49
